course_id,title,platform,instructor,specialty,skills,level,duration,price,rating,language,certificate,url
1644,Firebase for Mobile Apps - Masterclass,Udemy,Daniel Gallego,Mobile Development,React Native|Kotlin|SQLite,Intermediate,10 hours,$12.99,4.5,English,Yes,https://www.udemy.com/course/firebase-for-mobile-apps/
1645,Digital Illustration with Procreate - Pro Course,Udemy,Jaysen Batchelor,Graphic Design,Typography|Canva|Social Media Design|After Effects,Intermediate,8 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/digital-illustration-with-procreate/
1646,Adobe XD: UI/UX Design - Masterclass,Udemy,Daniel Walter Scott,UI/UX Design,Usability Testing|Sketch|Zeplin,Advanced,12 hours,$14.99,4.6,English,No,https://www.udemy.com/course/adobe-xd-ui/ux-design/
1647,Flutter & REST API Integration - Pro Course,Udemy,Tadas Petra,Flutter Development,UI Design|Dart|REST API,Advanced,6 hours,$12.99,4.5,English,Yes,https://www.udemy.com/course/flutter-and-rest-api-integration/
1648,Data Analysis and Visualization - Bootcamp 2024,edX,IBM,Data Science,SQL|NumPy|Statistics|Pandas|R,Beginner,4 months,Free,4.6,English,Yes,https://www.edx.org/course/data-analysis-and-visualization
1649,Become a Graphic Designer - 2024 Updated,LinkedIn Learning,LinkedIn,Graphic Design,Branding|Adobe Illustrator|Adobe Photoshop|Video Editing,Advanced,22 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/become-a-graphic-designer
1650,Google Ads for Beginners - 2024 Updated,Udemy,Isaac Rudansky,Digital Marketing,Facebook Ads|HubSpot|A/B Testing|Copywriting|Content Writing,Intermediate,12 hours,$14.99,4.8,English,No,https://www.udemy.com/course/google-ads-for-beginners/
1651,Backend Development - Pro Course,edX,IBM,Backend Development,MongoDB|FastAPI|GraphQL|Redis,Advanced,4 months,Free,4.5,English,Yes,https://www.edx.org/course/backend-development
1652,Docker and Kubernetes Complete Guide - Pro Course,Udemy,Stephen Grider,Backend Development,Express.js|GraphQL|Redis|FastAPI,Intermediate,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/docker-and-kubernetes-complete-guide/
1653,AI For Everyone - Complete Guide,Coursera,Andrew Ng,Artificial Intelligence & ML,Scikit-learn|Keras|TensorFlow,Advanced,6 hours,Free,4.6,English,Yes,https://www.coursera.org/learn/ai-for-everyone
1654,Market Research & Consumer Behavior - 2024 Updated,Coursera,IE Business School,Product Management,Product Roadmap|Scrum|SQL,Beginner,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/market-research-and-consumer-behavior
1655,Growth Product Management - Pro Course,Udemy,Exponent,Product Management,A/B Testing|Stakeholder Management|Product Roadmap,Advanced,6 hours,$14.99,4.6,English,No,https://www.udemy.com/course/growth-product-management/
1656,Apache Spark with Scala - Bootcamp 2024,Udemy,Frank Kane,Data Science,Pandas|Python|SQL|Data Analysis|Tableau,Beginner,14 hours,$14.99,4.6,English,No,https://www.udemy.com/course/apache-spark-with-scala/
1657,Kubernetes: From Zero to Hero - 2024 Updated,Udemy,TechWorld with Nana,DevOps,CI/CD|AWS|Docker|Monitoring,Intermediate,15 hours,$14.99,4.8,English,No,https://www.udemy.com/course/kubernetes-from-zero-to-hero/
1658,Android Jetpack Compose - Pro Course,Udemy,Philipp Lackner,Mobile Development,Git|iOS SDK|Kotlin|Firebase,Beginner,16 hours,$14.99,4.9,English,No,https://www.udemy.com/course/android-jetpack-compose/
1659,Azure Administrator AZ-104 - Masterclass,Udemy,Scott Duffy,Cloud Computing,Docker|AWS|Cloud Security|Azure,Intermediate,17 hours,$14.99,4.8,English,No,https://www.udemy.com/course/azure-administrator-az-104/
1660,Next.js & React - Bootcamp 2024,Udemy,Maximilian Schwarzmuller,Frontend Development,HTML|Redux|Next.js,Beginner,25 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/next.js-and-react---the-complete-guide/
1661,Vue - 2024 Edition,Udemy,Maximilian Schwarzmuller,Frontend Development,Tailwind CSS|JavaScript|TypeScript|Redux|Angular,Beginner,32 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/vue---the-complete-guide-2024/
1662,Google UX Design Certificate - Pro Course,Coursera,Google,UI/UX Design,Sketch|Usability Testing|Wireframing|User Research,Intermediate,6 months,Free,4.8,English,Yes,https://www.coursera.org/learn/google-ux-design-certificate
1663,Understanding TypeScript - Masterclass,Udemy,Maximilian Schwarzmuller,Frontend Development,Redux|Vue.js|Tailwind CSS|Angular,Advanced,22 hours,$14.99,4.7,English,No,https://www.udemy.com/course/understanding-typescript/
1664,Become a DevOps Engineer - 2024 Edition,LinkedIn Learning,LinkedIn,DevOps,Jenkins|Linux|CI/CD,Advanced,20 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-devops-engineer
1665,Tailwind CSS From Scratch - 2024 Updated,Udemy,Brad Traversy,Frontend Development,Next.js|Vue.js|Tailwind CSS|JavaScript|Redux,Intermediate,8 hours,$12.99,4.7,English,Yes,https://www.udemy.com/course/tailwind-css-from-scratch/
1666,DevOps Foundations - Complete Guide,LinkedIn Learning,LinkedIn,DevOps,Kubernetes|Terraform|AWS|Docker|Jenkins,Beginner,5 hours,$39.99/mo,4.5,English,Yes,https://www.linkedin.com/learning/devops-foundations
1667,Azure Administrator AZ-104 - 2024 Edition,Udemy,Scott Duffy,Cloud Computing,Docker|AWS|Cloud Security|Azure,Intermediate,17 hours,$14.99,4.8,English,No,https://www.udemy.com/course/azure-administrator-az-104/
1668,OKRs: Objectives and Key Results - Complete Guide,Coursera,UCI,Product Management,Agile|Product Roadmap|Market Research|Data Analysis|JIRA,Beginner,4 weeks,Free,4.6,English,Yes,https://www.coursera.org/learn/okrs-objectives-and-key-results
1669,Node.js بالعربي - Pro Course,Udemy Arabia,محمد حمدي,Backend Development,REST API|Express.js|GraphQL,Intermediate,20 ساعة,99 جنيه,4.6,Arabic,No,https://www.udemy.com/ar/course/Node.js-بالعربي
1670,Redis for Beginners - Complete Guide,Udemy,Jack Pethigal,Backend Development,Django|PostgreSQL|Node.js|MongoDB|FastAPI,Advanced,5 hours,$12.99,4.3,English,No,https://www.udemy.com/course/redis-for-beginners/
1671,Flutter Animation Masterclass - Pro Course,Udemy,Marcus Ng,Flutter Development,REST API|Git|Provider|SQLite|UI Design,Advanced,7 hours,$12.99,4.6,English,No,https://www.udemy.com/course/flutter-animation-masterclass/
1672,Kotlin for Android - 2024 Updated,Udemy,Atil Samancioglu,Mobile Development,Android SDK|Firebase|Git,Intermediate,20 hours,$14.99,4.6,English,No,https://www.udemy.com/course/kotlin-for-android/
1673,Flutter BLoC & Clean Architecture - Masterclass,Udemy,Reso Coder,Flutter Development,REST API|SQLite|Dart|Firebase,Beginner,15 hours,$14.99,4.7,English,No,https://www.udemy.com/course/flutter-bloc-and-clean-architecture/
1674,Python for Cybersecurity - Bootcamp 2024,Coursera,Infosec,Cybersecurity,Python|Linux|Penetration Testing|Firewalls|Network Security,Beginner,4 months,Free,4.5,English,Yes,https://www.coursera.org/learn/python-for-cybersecurity
1675,Flutter & Dart: Zero to Mastery - 2024 Edition,Udemy,Andrei Neagoie,Flutter Development,BLoC|UI Design|REST API,Advanced,30 hours,$14.99,4.5,English,No,https://www.udemy.com/course/flutter-and-dart-zero-to-mastery/
1676,Become a Graphic Designer - Pro Course,LinkedIn Learning,LinkedIn,Graphic Design,Adobe Photoshop|After Effects|Adobe Illustrator,Intermediate,22 hours,$39.99/mo,4.6,English,No,https://www.linkedin.com/learning/become-a-graphic-designer
1677,Google Ads for Beginners - Complete Guide,Udemy,Isaac Rudansky,Digital Marketing,Email Marketing|Google Ads|Facebook Ads,Beginner,12 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/google-ads-for-beginners/
1678,Technical Product Management - Bootcamp 2024,edX,Boston University,Product Management,Product Roadmap|Data Analysis|User Stories|SQL,Intermediate,4 months,Free,4.7,English,Yes,https://www.edx.org/course/technical-product-management
1679,Data Science MicroMasters - Pro Course,edX,UC San Diego,Data Science,NumPy|Tableau|R,Advanced,6 months,Free,4.6,English,Yes,https://www.edx.org/course/data-science-micromasters
1680,مسار Full Stack - 2024 Edition,Orange Digital Center,Orange Egypt,Web Development,WordPress|MySQL|Bootstrap,Intermediate,6 أشهر,مجاني,4.8,Arabic,No,https://www.orangedigitalcenters.com/egypt/مسار-Full-Stack
1681,Brand Identity Design - 2024 Updated,Udemy,Lindsay Marsh,Graphic Design,Typography|Branding|Video Editing|Adobe Photoshop|Social Media Design,Advanced,9 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/brand-identity-design/
1682,Growth Product Management - 2024 Updated,Udemy,Exponent,Product Management,Stakeholder Management|User Stories|A/B Testing,Intermediate,6 hours,$14.99,4.5,English,No,https://www.udemy.com/course/growth-product-management/
1683,IBM Cybersecurity Analyst Certificate - Complete Guide,Coursera,IBM,Cybersecurity,Python|Wireshark|SIEM|Firewalls,Beginner,8 months,Free,4.6,English,Yes,https://www.coursera.org/learn/ibm-cybersecurity-analyst-certificate
1684,Cybersecurity Fundamentals - Pro Course,edX,MIT,Cybersecurity,Wireshark|Ethical Hacking|Python|Network Security,Beginner,8 weeks,Free,4.8,English,Yes,https://www.edx.org/course/cybersecurity-fundamentals
1685,Google Cloud Professional Certificate - Masterclass,Coursera,Google Cloud,Cloud Computing,Kubernetes|Cloud Security|Docker,Intermediate,6 months,Free,4.8,English,Yes,https://www.coursera.org/learn/google-cloud-professional-certificate
1686,Penetration Testing and Ethical Hacking - Masterclass,Coursera,EC-Council,Cybersecurity,Python|Kali Linux|Network Security,Beginner,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/penetration-testing-and-ethical-hacking
1687,REST API Design and Development - 2024 Updated,Udemy,Rajeev Sakhuja,Web Development,JavaScript|REST API|HTML|CSS|MySQL,Advanced,12 hours,$14.99,4.5,English,No,https://www.udemy.com/course/rest-api-design-and-development/
1688,Canva for Beginners - Pro Course,Udemy,Lindsay Marsh,Graphic Design,Branding|InDesign|Color Theory|After Effects,Advanced,6 hours,$12.99,4.5,English,Yes,https://www.udemy.com/course/canva-for-beginners/
1689,Become a Data Analyst - Complete Guide,LinkedIn Learning,LinkedIn,Data Science,Tableau|Pandas|Data Analysis,Advanced,15 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-a-data-analyst
1690,DevOps Foundations - 2024 Edition,LinkedIn Learning,LinkedIn,DevOps,Docker|Monitoring|Ansible|Git|Terraform,Advanced,5 hours,$39.99/mo,4.5,English,No,https://www.linkedin.com/learning/devops-foundations
1691,Penetration Testing and Ethical Hacking - 2024 Updated,Coursera,EC-Council,Cybersecurity,Firewalls|Metasploit|SIEM|Python,Intermediate,4 months,Free,4.7,English,Yes,https://www.coursera.org/learn/penetration-testing-and-ethical-hacking
1692,Flutter Testing and Debugging - Masterclass,Udemy,Reso Coder,Flutter Development,BLoC|Firebase|Dart|UI Design|Provider,Intermediate,6 hours,$12.99,4.8,English,Yes,https://www.udemy.com/course/flutter-testing-and-debugging/
1693,Node.js: The Complete Guide - Bootcamp 2024,Udemy,Maximilian Schwarzmuller,Backend Development,Django|Node.js|Express.js,Beginner,40 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/node.js-the-complete-guide/
1694,Become a Digital Marketer - Bootcamp 2024,LinkedIn Learning,LinkedIn,Digital Marketing,Facebook Ads|HubSpot|Social Media|Google Analytics,Advanced,18 hours,$39.99/mo,4.6,English,Yes,https://www.linkedin.com/learning/become-a-digital-marketer
1695,Node.js Express MongoDB Bootcamp - Pro Course,Udemy,Jonas Schmedtmann,Web Development,Git|REST API|Bootstrap|HTML|CSS,Intermediate,42 hours,$14.99,4.8,English,No,https://www.udemy.com/course/node.js-express-mongodb-bootcamp/
1696,Color Theory for Designers - Pro Course,LinkedIn Learning,LinkedIn,UI/UX Design,Usability Testing|Prototyping|InVision|Sketch|User Research,Beginner,4 hours,$39.99/mo,4.7,English,Yes,https://www.linkedin.com/learning/color-theory-for-designers
1697,Front-End Development - Masterclass,edX,W3C,Frontend Development,React|Angular|CSS|JavaScript,Advanced,5 months,Free,4.7,English,Yes,https://www.edx.org/course/front-end-development
1698,Adobe XD: UI/UX Design - 2024 Edition,Udemy,Daniel Walter Scott,UI/UX Design,Wireframing|Sketch|Design Systems|User Research,Beginner,12 hours,$14.99,4.7,English,No,https://www.udemy.com/course/adobe-xd-ui/ux-design/
1699,Digital Marketing Specialization - Complete Guide,Coursera,University of Illinois,Digital Marketing,Social Media|SEO|Google Analytics|Google Ads,Intermediate,8 months,Free,4.6,English,Yes,https://www.coursera.org/learn/digital-marketing-specialization
1700,Next.js & React - Masterclass,Udemy,Maximilian Schwarzmuller,Frontend Development,HTML|Redux|Next.js,Beginner,25 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/next.js-and-react---the-complete-guide/
1701,Site Reliability Engineering - Complete Guide,Coursera,Google,DevOps,Monitoring|Ansible|Docker,Advanced,3 months,Free,4.6,English,Yes,https://www.coursera.org/learn/site-reliability-engineering-(sre)
1702,Dart and Flutter: Complete Developer Guide - 2024 Edition,Udemy,Stephen Grider,Flutter Development,Dart|GetX|SQLite,Advanced,28 hours,$14.99,4.5,English,Yes,https://www.udemy.com/course/dart-and-flutter-complete-developer-guide/
1703,Machine Learning with Python - Complete Guide,edX,MIT,Artificial Intelligence & ML,Scikit-learn|TensorFlow|NLP,Beginner,10 weeks,Free,4.9,English,Yes,https://www.edx.org/course/machine-learning-with-python
1704,Django for Everybody Specialization - Bootcamp 2024,Coursera,University of Michigan,Web Development,MySQL|Node.js|REST API,Intermediate,4 months,Free,4.9,English,Yes,https://www.coursera.org/learn/django-for-everybody-specialization
1705,Android App Development with Kotlin - Masterclass,Udemy,Tim Buchalka,Mobile Development,iOS SDK|Android SDK|Java,Intermediate,82 hours,$14.99,4.4,English,Yes,https://www.udemy.com/course/android-app-development-with-kotlin/
1706,Redis for Beginners - 2024 Updated,Udemy,Jack Pethigal,Backend Development,Django|PostgreSQL|Node.js|MongoDB|FastAPI,Advanced,5 hours,$12.99,4.4,English,No,https://www.udemy.com/course/redis-for-beginners/
1707,تجربة المستخدم للمبتدئين - Masterclass,Edraak,Edraak Team,UI/UX Design,Wireframing|User Research|Usability Testing,Intermediate,8 ساعات,مجاني,4.5,Arabic,No,https://www.edraak.org/course/تجربة-المستخدم-للمبتدئين
1708,Android Development - Masterclass,edX,Google,Mobile Development,iOS SDK|Android SDK|Swift,Beginner,5 months,Free,4.7,English,Yes,https://www.edx.org/course/android-development
1709,iOS & Swift: Complete iOS Bootcamp - Masterclass,Udemy,Angela Yu,Mobile Development,React Native|SQLite|Git|iOS SDK|Swift,Advanced,55 hours,$14.99,4.8,English,Yes,https://www.udemy.com/course/ios-and-swift-complete-ios-bootcamp/
1710,Adobe After Effects: Motion Graphics - Bootcamp 2024,Udemy,Daniel Walter Scott,Graphic Design,InDesign|Social Media Design|Canva,Beginner,18 hours,$14.99,4.8,English,No,https://www.udemy.com/course/adobe-after-effects-motion-graphics/
1711,Flutter State Management - Complete Guide,edX,Google,Flutter Development,REST API|Provider|BLoC|Flutter|UI Design,Advanced,6 weeks,Free,4.6,English,Yes,https://www.edx.org/course/flutter-state-management
1712,Power BI بالعربي - Pro Course,Udemy Arabia,محمد سالم,Data Science,SQL|Statistics|Tableau,Beginner,8 ساعات,79 جنيه,4.4,Arabic,No,https://www.udemy.com/ar/course/Power-BI-بالعربي
1713,PHP & MySQL: Server-side Development - 2024 Edition,Udemy,Dave Gray,Web Development,CSS|REST API|Node.js,Advanced,22 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/php-and-mysql-server-side-development/
1714,Mobile UI/UX Design in Figma - Pro Course,Udemy,Pham Huy Chien,UI/UX Design,Prototyping|Figma|InVision|Sketch|Zeplin,Advanced,6 hours,$12.99,4.6,English,No,https://www.udemy.com/course/mobile-ui/ux-design-in-figma/
1715,React Native: The Practical Guide - 2024 Updated,Udemy,Maximilian Schwarzmuller,Mobile Development,SQLite|Git|Swift,Beginner,28 hours,$14.99,4.7,English,Yes,https://www.udemy.com/course/react-native-the-practical-guide/
1716,React - Complete Guide,Udemy,Maximilian Schwarzmuller,Frontend Development,TypeScript|CSS|HTML,Intermediate,68 hours,$14.99,4.7,English,No,https://www.udemy.com/course/react---the-complete-guide-2024/
1717,Vue - Complete Guide,Udemy,Maximilian Schwarzmuller,Frontend Development,TypeScript|JavaScript|Angular|HTML|React,Intermediate,32 hours,$14.99,4.6,English,Yes,https://www.udemy.com/course/vue---the-complete-guide-2024/
1718,Go: The Complete Developer's Guide - Complete Guide,Udemy,Stephen Grider,Backend Development,Express.js|REST API|Node.js|MongoDB,Advanced,10 hours,$14.99,4.7,English,No,https://www.udemy.com/course/go-the-complete-developers-guide/
1719,Google Cloud Professional Certificate - Complete Guide,Coursera,Google Cloud,Cloud Computing,AWS|Docker|Azure,Advanced,6 months,Free,4.8,English,Yes,https://www.coursera.org/learn/google-cloud-professional-certificate
1720,Graphic Design Specialization - Complete Guide,Coursera,California Institute of Arts,Graphic Design,Video Editing|Typography|Adobe Photoshop|Color Theory|Canva,Beginner,5 months,Free,4.7,English,Yes,https://www.coursera.org/learn/graphic-design-specialization
1721,Apache Spark with Scala - Masterclass,Udemy,Frank Kane,Data Science,Python|Statistics|Data Analysis|Pandas,Advanced,14 hours,$14.99,4.4,English,Yes,https://www.udemy.com/course/apache-spark-with-scala/
